1706054400,57872,488724824847,9530,1821,902,1430
1705968000,58325,490373151794,9643,1837,908,1436
1705881600,58282,495659968031,9611,1829,913,1434
1705795200,58250,493931510490,9602,1829,908,1433
1705708800,46984,468168201523,5695,854,450,1135
1705622400,58399,493124117582,9643,1832,910,1435
1705536000,58400,490533283105,9643,1831,911,1438
1705449600,58214,490526118040,9579,1825,897,1435
1705363200,58433,490274789577,9630,1826,904,1441
1705276800,58361,487297457089,9598,1824,911,1437
1705190400,58340,485265460029,9595,1825,907,1440
1705104000,58592,485264576172,9671,1828,910,1442
1705017600,58598,485492536097,9665,1828,907,1441
1704931200,58669,486045032355,9677,1825,900,1438
1704844800,58939,508926390925,9672,1824,896,1436
1704758400,58651,507178314593,9572,1820,892,1433
1704672000,58666,505446596018,9571,1821,894,1431
1704585600,58624,503237725506,9561,1819,892,1429
1704499200,47317,473847437074,5721,879,451,1161
1704412800,59361,503447459664,9741,1831,911,1448
1704326400,59329,502813428731,9718,1829,910,1449
1704240000,59191,500714584680,9662,1826,906,1445
1704153600,58974,499622691732,9588,1818,896,1440
1704067200,59060,502045120579,9582,1818,894,1438
1703980800,59289,503697427951,9596,1824,898,1438
1703894400,59262,503336930834,9573,1822,896,1438
1703808000,59216,504387626857,9545,1818,891,1436
1703721600,59307,505900176313,9552,1822,892,1435
1703635200,59339,504240931852,9544,1822,886,1436
1703548800,59239,501142789356,9534,1819,887,1436
1703462400,59190,501186305013,9507,1819,886,1436
1703376000,59408,500878608115,9543,1819,887,1439
1703289600,59409,501348393988,9541,1819,887,1439
1703203200,59460,506305192724,9531,1821,887,1438
1703116800,59668,506667107135,9591,1826,898,1441
1703030400,59630,505948149571,9585,1825,898,1440
1702944000,59622,506331385715,9571,1826,897,1440
1702857600,59463,506816026831,9527,1818,892,1437
1702771200,59575,507237352544,9555,1821,893,1433
1702684800,59605,507465685204,9540,1819,902,1431
1702598400,59625,506790598985,9537,1820,899,1434
1702512000,59745,507420597345,9566,1819,903,1431
1702425600,59716,507153362961,9563,1819,892,1433
1702339200,59680,506470562491,9553,1818,894,1432
1702252800,59653,506275604512,9538,1817,884,1430
1702166400,59916,510500586020,9586,1819,888,1442
1702080000,59897,510328628923,9574,1818,890,1442
1701993600,59940,510049724091,9575,1813,885,1436
1701907200,60046,509124674091,9561,1813,892,1441
1701820800,60031,509446743676,9544,1814,892,1440
1701734400,60041,508681216956,9531,1813,892,1440
1701648000,60090,509566888378,9514,1812,892,1437
1701561600,60274,514771188825,9548,1818,892,1435
1701475200,60214,514123073237,9526,1817,891,1436
1701388800,60160,511435306504,9517,1815,888,1436
1701302400,60458,510418677716,9644,1816,893,1436
1701216000,60550,539706176251,9621,1819,894,1436
1701129600,60568,538053694505,9612,1815,891,1436
1701043200,60730,541589839535,9617,1819,889,1436
1700956800,61026,541893211482,9678,1811,899,1439
1700870400,61046,542719740804,9669,1814,890,1440
1700784000,60964,541871733343,9641,1814,893,1442
1700697600,61475,542728920758,9720,1817,900,1448
1700611200,61470,542937117366,9717,1817,895,1447
1700524800,61435,540227588270,9704,1814,894,1447
1700438400,61363,539002293895,9668,1811,892,1445
1700352000,61790,536621983132,9799,1821,902,1463
1700265600,61795,536611325303,9790,1819,901,1463
1700179200,61789,535251288450,9780,1820,897,1465
1700092800,62022,536460363329,9836,1823,904,1468
1700006400,62012,536538019083,9829,1822,902,1467
1699920000,62063,535915523111,9829,1821,899,1464
1699833600,62097,535031673403,9826,1822,898,1464
1699747200,62261,534342137572,9857,1827,900,1471
1699660800,62247,534444192532,9837,1824,899,1471
1699574400,62231,533959983837,9817,1821,897,1469
1699488000,62365,535714779170,9808,1826,901,1467
1699401600,62350,536598502816,9790,1826,909,1464
1699315200,62306,536320083042,9774,1824,895,1462
1699228800,62254,538186326584,9759,1823,889,1460
1699142400,62460,538623717787,9786,1825,897,1463
1699056000,62414,537049025122,9776,1825,894,1460
1698969600,62325,536908529826,9763,1825,891,1459
1698883200,62325,535969315124,9782,1820,892,1454
1698796800,62213,535755157031,9762,1817,895,1454
1698710400,62170,533819062856,9755,1814,889,1451
1698624000,62161,533799524681,9754,1814,893,1445
1698537600,62309,532022992700,9786,1817,890,1434
1698451200,62170,531154947221,9760,1815,884,1436
1698364800,62143,530397765372,9764,1817,876,1426
1698278400,62295,528913906006,9830,1814,891,1433
1698192000,62374,529203637583,9919,1813,890,1431
1698105600,62468,529265165869,9922,1815,884,1430
1698019200,62482,528153349375,9909,1813,884,1428
1697932800,62656,536237778030,9923,1819,895,1433
1697846400,63104,540000582404,9918,1821,889,1442
1697760000,63347,543719102020,9928,1819,882,1447
1697673600,63562,542528847973,10006,1822,886,1456
1697587200,63581,542692496882,10026,1824,884,1453
1697500800,63617,541020420561,10046,1823,889,1450
1697414400,63594,537274661657,10078,1823,893,1450
1697328000,63719,534651987754,10135,1828,893,1449
1697241600,63551,533319341779,10113,1825,892,1450
1697155200,63481,530836394942,10109,1828,888,1450
1697068800,63587,527370480662,10159,1835,899,1453
1696982400,63391,524124964756,10129,1815,893,1454
1696896000,63552,524164210474,10128,1816,886,1455
1696809600,63569,529951452145,10121,1813,880,1458
1696723200,63776,535077072057,10147,1839,887,1455
1696636800,63777,534652267924,10129,1836,884,1454
1696550400,63701,533594712977,10117,1836,885,1456
1696464000,63823,532249745292,10166,1837,892,1457
1696377600,63776,529908806901,10166,1840,890,1457
1696291200,63434,502985414812,10138,1838,891,1454
1696204800,62971,477545067153,10134,1846,889,1457
1696118400,63108,450489757729,10253,1848,894,1469
1696032000,63952,450956489592,10441,1950,952,1494
1695945600,63995,449111869009,10455,1958,953,1492
1695859200,64050,447571909176,10479,1961,963,1495
1695772800,64061,445488140726,10499,1963,970,1493
1695686400,65869,448528130047,10784,2124,1050,1506
1695600000,67013,473300545653,10827,2136,1059,1509
1695513600,67443,476181436850,10854,2145,1052,1507
1695427200,68866,490177565118,10923,2144,1048,1514
1695340800,68811,489490785343,10910,2141,1050,1513
1695254400,68723,492259048014,10884,2141,1050,1508
1695168000,68677,492255438302,10870,2134,1049,1509
1695081600,68496,490205518331,10863,2137,1050,1504
1694995200,68134,488625499179,10783,2130,1047,1496
1694908800,68186,488391071280,10743,2135,1042,1503
1694822400,67982,486806734699,10723,2135,1041,1501
1694736000,67891,486012011376,10716,2132,1038,1499
1694649600,68020,485700280359,10785,2131,1037,1496
1694563200,67945,483373707462,10782,2132,1013,1493
1694476800,67795,481883368910,10795,2134,1020,1490
1694390400,67614,480696916895,10787,2129,1018,1490
1694304000,67687,480216735064,10792,2134,1020,1489
1694217600,67670,479016275184,10773,2135,1019,1487
1694131200,67658,482927141763,10758,2133,1017,1489
1694044800,67630,481838543115,10760,2138,1019,1485
1693958400,67317,481645987726,10740,2138,1017,1483
1693872000,67099,479918408467,10731,2134,1010,1484
1693785600,66931,477249259148,10716,2131,1005,1487
1693699200,67081,476478300630,10759,2138,1017,1482
1693612800,66948,475891274036,10734,2138,1018,1479
1693526400,67080,475303305901,10731,2137,1015,1480
1693440000,67180,472209666156,10775,2139,1018,1485
1693353600,67104,470805741751,10753,2136,1009,1488
1693267200,67019,468480739141,10751,2137,1011,1488
1693180800,66855,466668060605,10721,2135,1006,1487
1693094400,67247,480576083043,10824,2139,1009,1486
1693008000,67130,478592794823,10798,2133,1020,1482
1692921600,66908,474430116983,10767,2119,995,1478
1692835200,67475,473152261653,10914,2143,1012,1485
1692748800,67648,472651156857,10911,2141,1016,1485
1692662400,67686,472355833793,10904,2140,1014,1487
1692576000,67698,471465325352,10950,2143,1009,1482
1692489600,67645,468464815810,10937,2135,1015,1480
1692403200,67709,469891925601,10926,2135,1012,1481
1692316800,67708,470191540334,10917,2134,999,1482
1692230400,68037,472642931440,10992,2140,1009,1476
1692144000,68064,472213932947,10981,2137,1011,1478
1692057600,68113,477853654055,10971,2138,1009,1477
1691971200,67884,476046021734,10920,2131,1004,1473
1691884800,68295,477529562789,11019,2135,1016,1475
1691798400,68253,476991916497,11008,2137,1017,1477
1691712000,68190,477148899978,10989,2134,1017,1473
1691625600,68303,477649751004,11028,2141,1023,1483
1691539200,68295,477917371863,11019,2145,1019,1484
1691452800,68233,475263111185,11008,2145,1015,1484
1691366400,67821,475692869597,10891,2130,1004,1473
1691280000,68269,477183516056,11010,2135,1023,1480
1691193600,68178,477566069045,10978,2132,1038,1482
1691107200,68083,476380625704,10957,2133,1023,1474
1691020800,68134,475510446592,10985,2130,1013,1478
1690934400,68187,476141198967,10981,2126,1016,1478
1690848000,67998,479199924478,10943,2123,1024,1477
1690761600,67553,477908269830,10860,2115,999,1461
1690675200,67925,477574743590,10951,2127,1006,1472
1690588800,67910,476349502005,10932,2125,1012,1477
1690502400,67795,475537617798,10908,2123,1012,1471
1690416000,68100,476247510077,10950,2125,1017,1465
1690329600,67967,473636623216,10940,2119,1016,1463
1690243200,67883,473895824337,10964,2119,1014,1461
1690156800,67747,500580171975,10901,2119,1000,1455
1690070400,68339,501040195839,11032,2130,1011,1458
1689897600,0,0,0,0,2,0
1689465600,68588,492628364795,11025,2126,1008,1448
1689379200,68565,492236823605,11013,2120,1018,1448
1689292800,68433,493056325553,10976,2115,1010,1449
1689206400,68012,491721603890,10866,2100,988,1445
1689120000,68591,491808044913,10985,2114,998,1453
1689033600,68541,492557765267,10967,2116,1000,1449
1688947200,68708,497393213237,10985,2117,999,1446
1688860800,69242,552338136464,11013,2122,1012,1449
1688774400,69102,551535661914,10993,2121,1009,1447
1688688000,68959,550492328850,10974,2119,994,1444
1688601600,68386,548108027333,10844,2110,986,1437
1688515200,69155,547486624427,11028,2121,989,1438
1688428800,69123,547568332206,10987,2116,983,1441
1688342400,69126,548335719369,10964,2123,989,1443
1688256000,69281,548719033828,10960,2124,985,1446
1688169600,69236,547822357426,10932,2124,995,1445
1688083200,69211,549096670077,10919,2126,986,1444
1687996800,68909,547711988402,10874,2123,991,1437
1687910400,69468,551413431628,10978,2131,1000,1444
1687824000,69403,550018180382,10963,2129,998,1446
1687737600,69366,549923204788,10958,2129,995,1444
1687651200,69591,549127571609,11016,2126,992,1447
1687564800,69535,549501426367,10998,2128,990,1450
1687478400,69456,548843462186,11000,2127,993,1446
1687392000,69087,546919527039,10896,2121,988,1439
1687305600,69471,547747310426,10992,2138,989,1443
1687219200,69500,547211150638,10977,2139,1002,1442
1687132800,69311,545354162864,10959,2136,988,1442
1687046400,69447,546756222234,10984,2138,980,1440
1686960000,69259,545041651091,10971,2135,975,1434
1686873600,69181,545902829212,10957,2133,975,1432
1686787200,68797,543156944212,10817,2121,962,1427
1686700800,69415,545092548415,11012,2131,971,1433
1686614400,69429,543603452763,11009,2130,969,1431
1686528000,69487,542735509118,10984,2128,960,1428
1686441600,70200,543644236695,11132,2151,973,1431
1686355200,70300,543509126887,11129,2151,970,1435
1686268800,70359,544784841122,11128,2153,973,1436
1686182400,70330,541821024281,11115,2151,972,1432
1686096000,70693,542959027903,11188,2159,989,1440
1686009600,70558,542009642959,11164,2159,980,1440
1685923200,70478,540650345351,11149,2159,982,1443
1685836800,70641,540569648148,11168,2174,1006,1441
1685750400,70633,539719105339,11158,2174,1004,1444
1685664000,70662,539735014566,11148,2170,1006,1442
1685577600,70378,536820381224,11095,2166,1000,1437
1685491200,71046,542769530839,11181,2170,1008,1447
1685404800,71017,542832046694,11174,2172,1005,1448
1685318400,70986,541613039353,11166,2168,1004,1447
1685232000,71169,541992321710,11161,2166,1026,1451
1685145600,71006,541640307532,11124,2153,1029,1444
1685059200,70978,541315463495,11044,2151,1091,1443
1684972800,70948,541241134789,11000,2147,1122,1439
1684886400,70914,540985032837,11018,2150,993,1444
1684800000,70828,540817758465,11005,2150,992,1434
1684713600,70681,539399491061,10978,2143,993,1428
1684627200,71110,536982829965,11045,2158,1001,1429
1684540800,71171,537539889316,11021,2158,1000,1429
1684454400,71163,537429821193,10999,2156,1004,1429
1684368000,70688,535388481668,10885,2144,993,1421
1684281600,71672,538301956812,11047,2158,1003,1429
1684195200,71617,537925273680,11025,2160,1000,1424
1684108800,71817,539498247545,11020,2160,998,1419
1684022400,72175,539814647395,11017,2165,994,1420
1683936000,72665,544145769281,11012,2163,1000,1417
1683849600,72633,543237572701,10998,2164,990,1412
1683763200,72183,541305918429,10880,2159,995,1402
1683676800,72648,541897816047,10964,2166,1004,1403
1683590400,72711,544845206231,10949,2162,1005,1402
1683504000,72612,544864003738,10913,2163,1000,1400
1683417600,72546,545206139559,10897,2142,995,1400
1683331200,72488,544992894844,10882,2139,1001,1394
1683244800,72551,545553577251,10876,2139,1001,1395
1683158400,72457,545389920846,10829,2138,995,1391
1683072000,72763,546248179748,10894,2154,1012,1391
1682985600,72690,546750747957,10854,2152,1014,1387
1682899200,72478,546768559011,10799,2144,1004,1382
1682812800,72566,545909784470,10780,2140,1009,1384
1682726400,72592,545746285930,10767,2139,1014,1382
1682640000,72691,544224273966,10761,2141,1009,1382
1682553600,72527,542534153175,10720,2143,1010,1381
1682467200,72803,542545795092,10741,2213,1020,1380
1682380800,72781,542690785889,10733,2210,1008,1379
1682294400,72782,541997061040,10720,2207,1001,1381
1682208000,73062,544519584690,10784,2248,1002,1379
1682121600,72961,543305242262,10763,2244,1013,1373
1682035200,72933,543963372965,10741,2244,1012,1377
1681948800,72494,543684045917,10590,2231,990,1374
1681862400,73068,547803191170,10726,2242,1011,1380
1681776000,73126,550381651772,10709,2245,1007,1382
1681689600,72975,548842780191,10685,2240,1004,1388
1681603200,73186,548080649144,10731,2245,1003,1389
1681516800,73179,547908274862,10714,2239,1006,1390
1681430400,73132,547275139022,10698,2241,1003,1392
1681344000,72961,546586415983,10657,2254,997,1387
1681257600,73096,546139677836,10682,2255,1012,1391
1681171200,73052,547544752225,10667,2255,1011,1390
1681084800,73105,547127771145,10670,2253,1000,1395
1680998400,73180,547650511932,10681,2248,998,1392
1680912000,73105,546450628250,10665,2248,1000,1392
1680825600,73026,546010431091,10647,2246,994,1393
1680739200,72822,545024806800,10613,2243,995,1392
1680652800,73065,545799745058,10627,2250,996,1391
1680566400,73019,545132150506,10605,2252,997,1390
1680480000,72902,544559505278,10589,2246,995,1386
1680393600,73152,544319231413,10646,2260,1002,1386
1680307200,73271,543921452267,10620,2256,1004,1390
1680220800,73311,544155464805,10599,2259,995,1391
1680134400,73236,543810193737,10569,2255,993,1392
1680048000,73541,546006550865,10617,2248,1006,1393
1679961600,73597,544495591189,10626,2251,997,1390
1679875200,73591,544708464881,10624,2249,993,1382
1679788800,73738,549436791451,10621,2248,1010,1382
1679702400,73688,547585297203,10592,2249,1010,1382
1679616000,73807,548882073510,10580,2251,998,1382
1679529600,73387,546148370276,10491,2248,981,1371
1679443200,74525,548592503291,10797,2264,1007,1387
1679356800,74481,547575220289,10779,2265,998,1388
1679270400,74491,547302354416,10768,2262,999,1388
1679011200,74362,545072782326,10731,2250,1004,1384
1678924800,74358,544973752893,10726,2251,995,1385
1678838400,73701,543745843173,10523,2229,989,1375
1678752000,74507,544152560333,10733,2240,990,1390
1678665600,74394,542479208444,10718,2238,988,1386
1678579200,74402,543087232756,10727,2238,985,1384
1678492800,74540,541320134570,10744,2244,994,1388
1678406400,74591,542630102213,10738,2244,993,1380
1678320000,74839,545179339117,10715,2244,986,1374
1678233600,74603,543543845402,10653,2233,979,1364
1678147200,75169,547187166319,10738,2243,991,1375
1678060800,75096,545463176159,10742,2244,991,1366
1677974400,74818,544181117890,10694,2248,978,1356
1677888000,75020,545015900240,10726,2258,987,1357
1677801600,74896,544715637842,10683,2257,978,1355
1677715200,74922,548017870707,10676,2256,977,1350
1677628800,74305,544891046266,10518,2241,960,1340
1677542400,75179,547195219628,10702,2256,990,1349
1677456000,75084,548061550686,10644,2254,985,1350
1677369600,75174,550171118003,10606,2254,980,1348
1677283200,75133,547215999799,10597,2260,993,1352
1677196800,75039,546703871053,10568,2255,994,1349
1677110400,74967,543653568458,10534,2253,1000,1346
1677024000,74554,541881843600,10478,2245,987,1343
1676937600,75201,542914359499,10614,2258,1011,1342
1676851200,75075,541028843352,10572,2259,1005,1336
1676764800,74902,540220181132,10562,2258,989,1331
1676678400,74914,538608241236,10600,2262,993,1334
1676592000,74802,538420140761,10579,2261,989,1332
1676505600,74663,538746789234,10554,2257,986,1328
1676419200,74520,541556999848,10495,2253,974,1323
1676332800,74952,542412848611,10593,2259,986,1324
1676246400,74911,541627443460,10588,2258,989,1323
1676160000,74769,539890726002,10557,2254,987,1323
1676073600,74930,541794708669,10560,2254,993,1326
1675987200,75251,542745588038,10538,2255,992,1326
1675900800,75205,542260667802,10522,2255,986,1321
1675814400,74615,538614175659,10355,2242,963,1305
1675728000,75445,540622678733,10540,2262,999,1321
1675641600,75308,539135951804,10523,2261,986,1317
1675555200,75071,539314557052,10484,2258,983,1315
1675468800,75261,537862152159,10584,2259,987,1318
1675382400,75173,536285368552,10572,2259,981,1315
1675296000,75113,536488556585,10538,2254,982,1310
1675209600,74370,533232800139,10347,2243,964,1303
1675123200,75131,533440878371,10513,2260,989,1308
1675036800,75046,533299859058,10505,2255,984,1307
1674950400,74861,531665874157,10494,2253,983,1303
1674864000,74975,535587261200,10537,2252,999,1309
1674777600,74771,534044252979,10514,2250,999,1309
1674691200,74723,532546113437,10497,2246,1009,1301
1674604800,73776,528831899041,10280,2238,977,1295
1674518400,74595,528521464598,10499,2243,987,1300
1674432000,74644,529594012176,10456,2239,996,1298
1674345600,74449,527637439559,10426,2242,988,1291
1674259200,74505,526875082349,10482,2251,986,1298
1674172800,74446,527337944619,10473,2251,980,1296
1674086400,74397,527134079924,10466,2251,979,1294
1674000000,73899,524150211046,10382,2237,965,1284
1673913600,74182,524682137311,10458,2241,982,1288
1673827200,74026,521667094300,10469,2238,973,1289
1673740800,73943,521241160599,10450,2237,970,1282
1673654400,73893,520589735654,10465,2237,974,1281
1673568000,73793,519757298297,10458,2234,973,1278
1673481600,73974,523938386628,10439,2235,964,1278
1673395200,73552,522848463338,10300,2229,958,1268
1673308800,74114,522999038294,10436,2235,974,1279
